user_id,home_location,preferred_payment_type,average_transaction_amount,transaction_amount_std_dev,favorite_merchants,active_start_hour,active_end_hour,known_devices,travel_frequency,risk_tolerance
U03212,Chennai,Card,2054.66,429.23,MakeMyTrip|Netflix|Hotstar|PhonePe|Myntra,6,21,D03212-A|D03212-B,0.11,Low
U03213,Hyderabad,Card,727.88,354.43,Spotify|Hotstar|Zerodha|Uber|BigBasket,7,23,D03213-A|D03213-B,0.1,Low
U03214,Ahmedabad,NetBanking,3944.47,2038.1,Zerodha|Spotify|BookMyShow|IRCTC|Flipkart,8,22,D03214-A|D03214-B,0.06,High
U03215,Hyderabad,Card,2758.39,902.69,Uber|Paytm|Amazon|BigBasket|Flipkart,10,19,D03215-A|D03215-B,0.15,High
U03216,Mumbai,NetBanking,1369.44,945.68,MakeMyTrip|Ola|Flipkart|Spotify|Netflix,10,19,D03216-A|D03216-B,0.15,Medium
U03217,Delhi,NetBanking,4001.46,2112.39,Groww|Flipkart|Netflix|Myntra|Spotify,7,22,D03217-A|D03217-B,0.23,Low
U03218,Delhi,NetBanking,3888.29,1434.73,Uber|Groww|Amazon|Paytm|Starbucks,7,22,D03218-A|D03218-B,0.2,Medium
U03219,Hyderabad,Wallet,491.42,286.16,IRCTC|MakeMyTrip|Paytm|Flipkart|Hotstar,8,21,D03219-A|D03219-B,0.11,Low
U03220,Delhi,Wallet,4725.1,1952.51,PhonePe|McDonalds|Zomato|Amazon|Uber,10,23,D03220-A|D03220-B,0.2,Medium
U03221,Mumbai,Card,2708.58,1363.29,Ola|Uber|PhonePe|Zerodha|Hotstar,10,19,D03221-A|D03221-B,0.15,Low
U03222,Mumbai,Card,1632.85,540.17,Paytm|Zomato|Myntra|Hotstar|Zerodha,11,20,D03222-A|D03222-B,0.17,Medium
U03223,Kolkata,NetBanking,2186.57,987.23,Flipkart|Groww|Amazon|Spotify|Starbucks,9,22,D03223-A|D03223-B,0.07,Low
U03224,Chennai,UPI,3986.86,2506.62,Amazon|Uber|IRCTC|Swiggy|Myntra,7,21,D03224-A|D03224-B,0.12,Low
U03225,Mumbai,NetBanking,3358.17,777.6,Swiggy|BookMyShow|Zerodha|Paytm|Spotify,9,19,D03225-A|D03225-B,0.07,Medium
U03226,Hyderabad,UPI,3642.1,837.74,McDonalds|Paytm|Myntra|BigBasket|Amazon,6,23,D03226-A|D03226-B,0.03,Medium
U03227,Ahmedabad,NetBanking,1110.14,774.94,Myntra|Amazon|IRCTC|Ola|Paytm,9,20,D03227-A|D03227-B,0.15,Low
U03228,Mumbai,UPI,3620.76,2481.11,BookMyShow|MakeMyTrip|BigBasket|Spotify|Hotstar,11,21,D03228-A|D03228-B,0.18,High
U03229,Mumbai,Wallet,1608.27,933.46,Zomato|Uber|Spotify|Groww|IRCTC,10,20,D03229-A|D03229-B,0.03,Medium
U03230,Kolkata,Card,4058.54,2767.4,McDonalds|PhonePe|Amazon|Spotify|Netflix,11,19,D03230-A|D03230-B,0.1,Low
U03231,Hyderabad,Wallet,684.96,273.54,Uber|Starbucks|IRCTC|Myntra|Zomato,11,22,D03231-A|D03231-B,0.17,High
U03232,Hyderabad,Wallet,4902.1,1355.64,Myntra|Flipkart|IRCTC|Zerodha|BookMyShow,10,21,D03232-A|D03232-B,0.2,High
U03233,Pune,NetBanking,909.47,577.14,BookMyShow|Groww|PhonePe|Uber|Paytm,9,22,D03233-A|D03233-B,0.13,Low
U03234,Bangalore,Card,2592.07,1203.27,Swiggy|Zerodha|Starbucks|Paytm|Spotify,7,22,D03234-A|D03234-B,0.19,High
U03235,Chennai,Card,3396.12,1923.23,Netflix|Zerodha|Paytm|Swiggy|Starbucks,9,19,D03235-A|D03235-B,0.1,Low
U03236,Hyderabad,NetBanking,1745.07,437.97,Starbucks|IRCTC|Flipkart|Myntra|Spotify,8,21,D03236-A|D03236-B,0.2,Low
U03237,Pune,Wallet,4030.6,2361.2,Zomato|Flipkart|MakeMyTrip|PhonePe|Amazon,7,21,D03237-A|D03237-B,0.23,High
U03238,Pune,UPI,3966.75,2022.67,PhonePe|Groww|Myntra|IRCTC|Spotify,9,23,D03238-A|D03238-B,0.19,Low
U03239,Mumbai,Wallet,3430.12,1718.19,Flipkart|Hotstar|Zomato|IRCTC|Starbucks,6,22,D03239-A|D03239-B,0.07,High
U03240,Ahmedabad,NetBanking,2037.87,1083.47,Zerodha|Zomato|MakeMyTrip|Swiggy|Paytm,11,23,D03240-A|D03240-B,0.23,High
U03241,Mumbai,NetBanking,471.34,300.55,Flipkart|Myntra|PhonePe|Hotstar|BigBasket,11,21,D03241-A|D03241-B,0.2,Medium
U03242,Bangalore,UPI,1809.25,944.31,Zomato|PhonePe|McDonalds|Starbucks|Spotify,7,20,D03242-A|D03242-B,0.25,Low
U03243,Bangalore,NetBanking,3743.15,1164.68,Flipkart|Groww|Swiggy|Paytm|Amazon,7,21,D03243-A|D03243-B,0.23,High
U03244,Delhi,Card,4185.47,1905.37,Starbucks|Zomato|Amazon|PhonePe|Netflix,10,23,D03244-A|D03244-B,0.15,Medium
U03245,Kolkata,UPI,1435.01,589.63,Uber|Myntra|Amazon|Spotify|Groww,11,23,D03245-A|D03245-B,0.17,Medium
U03246,Mumbai,UPI,2908.11,1897.37,Amazon|Zerodha|Swiggy|Groww|Starbucks,9,21,D03246-A|D03246-B,0.04,Medium
U03247,Pune,Card,2840.58,1630.13,Netflix|Groww|Paytm|PhonePe|Hotstar,11,23,D03247-A|D03247-B,0.18,Low
U03248,Chennai,NetBanking,4065.35,2172.55,MakeMyTrip|Ola|Flipkart|Netflix|BookMyShow,6,20,D03248-A|D03248-B,0.16,Low
U03249,Mumbai,Wallet,1727.53,938.48,McDonalds|Zerodha|Zomato|PhonePe|MakeMyTrip,6,19,D03249-A|D03249-B,0.23,High
U03250,Bangalore,Wallet,1922.19,844.9,IRCTC|Hotstar|McDonalds|Netflix|Uber,6,19,D03250-A|D03250-B,0.24,High
U03251,Mumbai,UPI,4446.82,1025.75,Starbucks|Amazon|Flipkart|Zomato|Myntra,9,21,D03251-A|D03251-B,0.19,High
U03252,Hyderabad,Card,2095.25,1208.7,Paytm|BigBasket|Starbucks|Zomato|Hotstar,6,23,D03252-A|D03252-B,0.11,High
U03253,Delhi,Wallet,1815.25,1238.39,BookMyShow|McDonalds|Myntra|IRCTC|Groww,11,19,D03253-A|D03253-B,0.15,Medium
U03254,Mumbai,NetBanking,3240.98,1081.28,Amazon|Hotstar|Netflix|Swiggy|Myntra,7,23,D03254-A|D03254-B,0.17,Medium
U03255,Bangalore,NetBanking,2355.51,804.92,Swiggy|Uber|Netflix|McDonalds|Starbucks,10,19,D03255-A|D03255-B,0.14,High
U03256,Kolkata,Wallet,563.25,374.94,McDonalds|Myntra|Paytm|Starbucks|IRCTC,9,22,D03256-A|D03256-B,0.17,High
U03257,Chennai,NetBanking,751.49,318.44,MakeMyTrip|Amazon|IRCTC|Paytm|Myntra,9,23,D03257-A|D03257-B,0.21,Low
U03258,Chennai,NetBanking,511.06,271.96,BookMyShow|Paytm|Zomato|Spotify|Swiggy,8,21,D03258-A|D03258-B,0.16,Medium
U03259,Hyderabad,UPI,3869.04,2342.86,Ola|Hotstar|Netflix|Amazon|Groww,6,20,D03259-A|D03259-B,0.05,Medium
U03260,Ahmedabad,Card,1873.96,1248.74,PhonePe|MakeMyTrip|IRCTC|BookMyShow|Paytm,7,20,D03260-A|D03260-B,0.11,Medium
U03261,Delhi,UPI,4500.46,1452.23,McDonalds|IRCTC|Myntra|Amazon|Swiggy,7,20,D03261-A|D03261-B,0.19,Medium
U03262,Delhi,UPI,1196.84,697.22,Ola|Zerodha|Uber|Myntra|Paytm,10,22,D03262-A|D03262-B,0.23,Medium
U03263,Ahmedabad,NetBanking,2622.02,1644.9,Myntra|Netflix|MakeMyTrip|Flipkart|Uber,11,22,D03263-A|D03263-B,0.08,Low
U03264,Pune,NetBanking,795.03,164.55,Ola|Myntra|Hotstar|IRCTC|Amazon,9,20,D03264-A|D03264-B,0.18,High
U03265,Mumbai,UPI,4530.32,1403.42,IRCTC|PhonePe|Groww|Starbucks|Flipkart,8,22,D03265-A|D03265-B,0.03,Low
U03266,Delhi,Wallet,1943.4,652.62,PhonePe|Zerodha|Ola|MakeMyTrip|IRCTC,8,21,D03266-A|D03266-B,0.2,Medium
U03267,Kolkata,NetBanking,994.88,693.24,Myntra|Starbucks|Zomato|BigBasket|PhonePe,6,21,D03267-A|D03267-B,0.15,Low
U03268,Ahmedabad,Wallet,1542.32,707.83,Groww|MakeMyTrip|Netflix|Uber|Swiggy,11,20,D03268-A|D03268-B,0.09,High
U03269,Chennai,Wallet,1973.08,901.04,Flipkart|McDonalds|Zerodha|Starbucks|Hotstar,8,19,D03269-A|D03269-B,0.14,High
U03270,Mumbai,UPI,3738.38,1225.81,MakeMyTrip|Zomato|BookMyShow|Paytm|Uber,11,19,D03270-A|D03270-B,0.22,Medium
U03271,Hyderabad,Card,4091.98,1953.44,Amazon|MakeMyTrip|Hotstar|BookMyShow|Netflix,7,22,D03271-A|D03271-B,0.07,Low
U03272,Kolkata,UPI,3654.39,1842.25,BookMyShow|MakeMyTrip|Ola|Groww|McDonalds,8,21,D03272-A|D03272-B,0.21,High
U03273,Hyderabad,Wallet,773.91,314.18,PhonePe|Ola|BookMyShow|Amazon|Paytm,9,20,D03273-A|D03273-B,0.06,Low
U03274,Delhi,Card,4071.01,1771.02,Amazon|Flipkart|BigBasket|Swiggy|Uber,9,20,D03274-A|D03274-B,0.03,Low
U03275,Pune,Card,2437.55,1293.37,PhonePe|Flipkart|Spotify|Zerodha|Hotstar,11,21,D03275-A|D03275-B,0.09,High
U03276,Hyderabad,NetBanking,3851.52,2109.52,Groww|Starbucks|Zomato|Zerodha|Swiggy,9,19,D03276-A|D03276-B,0.07,Low
U03277,Kolkata,Wallet,2470.28,1642.22,Uber|Flipkart|Groww|Hotstar|BookMyShow,7,19,D03277-A|D03277-B,0.07,High
U03278,Bangalore,Card,424.26,180.55,Swiggy|BigBasket|BookMyShow|Flipkart|Ola,9,22,D03278-A|D03278-B,0.17,Low
U03279,Hyderabad,UPI,3687.36,2046.71,Hotstar|McDonalds|Myntra|Ola|Zerodha,9,23,D03279-A|D03279-B,0.12,Medium
U03280,Ahmedabad,NetBanking,1270.94,272.6,Spotify|McDonalds|Paytm|Hotstar|Swiggy,9,21,D03280-A|D03280-B,0.18,Medium
U03281,Mumbai,Wallet,372.66,131.0,Netflix|McDonalds|BookMyShow|Hotstar|Ola,11,21,D03281-A|D03281-B,0.04,Low
U03282,Delhi,Card,2677.44,1833.75,BigBasket|Uber|MakeMyTrip|Ola|Amazon,10,19,D03282-A|D03282-B,0.18,High
U03283,Mumbai,Wallet,402.37,98.34,Starbucks|McDonalds|Paytm|Spotify|Ola,9,22,D03283-A|D03283-B,0.24,High
U03284,Pune,UPI,3381.96,2055.9,Paytm|Flipkart|BookMyShow|Amazon|McDonalds,6,20,D03284-A|D03284-B,0.17,Medium
U03285,Bangalore,Card,4564.07,1496.58,IRCTC|Netflix|Swiggy|Starbucks|Groww,7,23,D03285-A|D03285-B,0.14,Medium
U03286,Ahmedabad,UPI,610.63,340.02,Starbucks|Amazon|BookMyShow|Zerodha|Paytm,10,21,D03286-A|D03286-B,0.25,Medium
U03287,Bangalore,Card,2566.84,1726.41,Hotstar|Spotify|PhonePe|Amazon|Zomato,6,19,D03287-A|D03287-B,0.14,Low
U03288,Hyderabad,UPI,3846.07,1119.1,IRCTC|BigBasket|Groww|Spotify|Amazon,8,23,D03288-A|D03288-B,0.1,High
U03289,Mumbai,Wallet,1642.37,943.78,Starbucks|Zerodha|Spotify|Myntra|PhonePe,7,20,D03289-A|D03289-B,0.18,High
U03290,Mumbai,Card,1275.38,854.61,Myntra|Hotstar|Zerodha|MakeMyTrip|IRCTC,8,22,D03290-A|D03290-B,0.11,Medium
U03291,Delhi,NetBanking,2861.21,808.98,Uber|BookMyShow|Groww|Amazon|Swiggy,8,20,D03291-A|D03291-B,0.09,Low
U03292,Delhi,NetBanking,1882.44,573.45,Groww|Flipkart|Hotstar|Zerodha|McDonalds,10,19,D03292-A|D03292-B,0.24,High
U03293,Ahmedabad,UPI,2385.93,1505.97,Zomato|Groww|Starbucks|Flipkart|Amazon,7,20,D03293-A|D03293-B,0.14,Medium
U03294,Chennai,Card,3322.71,1795.56,Zomato|MakeMyTrip|Uber|Myntra|Ola,11,20,D03294-A|D03294-B,0.06,Low
U03295,Hyderabad,NetBanking,2604.87,1561.09,McDonalds|Zerodha|Swiggy|Myntra|PhonePe,8,20,D03295-A|D03295-B,0.14,High
U03296,Chennai,UPI,1569.87,572.82,Zomato|Groww|Paytm|Spotify|Starbucks,7,23,D03296-A|D03296-B,0.1,Medium
U03297,Delhi,Card,737.29,203.52,Swiggy|Amazon|McDonalds|Zomato|Zerodha,7,19,D03297-A|D03297-B,0.11,Low
U03298,Mumbai,Wallet,4931.14,1382.96,Groww|Swiggy|Uber|Zomato|BigBasket,9,23,D03298-A|D03298-B,0.23,High
U03299,Ahmedabad,NetBanking,923.52,383.58,PhonePe|Amazon|Ola|BookMyShow|Zerodha,9,21,D03299-A|D03299-B,0.08,Low
U03300,Pune,UPI,493.96,276.68,Flipkart|Hotstar|BookMyShow|Amazon|Uber,7,21,D03300-A|D03300-B,0.22,High
U03301,Ahmedabad,Card,3347.39,2026.68,Groww|Hotstar|Flipkart|PhonePe|Swiggy,7,20,D03301-A|D03301-B,0.13,Low
U03302,Bangalore,Wallet,1159.52,678.01,BookMyShow|MakeMyTrip|Hotstar|Amazon|Zerodha,10,23,D03302-A|D03302-B,0.2,High
U03303,Chennai,Wallet,4936.16,2551.2,PhonePe|Amazon|McDonalds|Hotstar|Flipkart,7,23,D03303-A|D03303-B,0.1,Low
U03304,Bangalore,Card,3066.73,887.06,IRCTC|MakeMyTrip|Uber|BookMyShow|Flipkart,11,23,D03304-A|D03304-B,0.22,High
U03305,Ahmedabad,UPI,1763.91,1004.88,BookMyShow|Swiggy|Flipkart|Uber|Paytm,8,20,D03305-A|D03305-B,0.24,High
U03306,Delhi,Card,4624.4,1053.67,Zerodha|MakeMyTrip|Zomato|Ola|Netflix,8,23,D03306-A|D03306-B,0.17,High
U03307,Chennai,Wallet,2267.29,781.97,Zomato|Groww|Ola|BigBasket|MakeMyTrip,6,20,D03307-A|D03307-B,0.07,Medium
U03308,Chennai,UPI,2693.24,1372.2,Uber|Groww|Myntra|Netflix|IRCTC,9,20,D03308-A|D03308-B,0.1,High
U03309,Mumbai,UPI,2220.41,975.04,Uber|Netflix|MakeMyTrip|Hotstar|Amazon,9,22,D03309-A|D03309-B,0.22,High
U03310,Pune,Wallet,2997.8,901.94,Flipkart|Zerodha|McDonalds|Amazon|Netflix,8,21,D03310-A|D03310-B,0.21,High
U03311,Ahmedabad,Card,570.31,275.59,Amazon|Ola|Zerodha|Netflix|PhonePe,8,21,D03311-A|D03311-B,0.18,High
U03312,Chennai,UPI,3260.82,1759.55,BigBasket|Flipkart|Paytm|Zerodha|Starbucks,8,21,D03312-A|D03312-B,0.2,Low
U03313,Bangalore,Card,2323.19,995.45,Ola|Amazon|Paytm|PhonePe|BookMyShow,6,21,D03313-A|D03313-B,0.05,High
U03314,Pune,Card,4342.92,2132.01,MakeMyTrip|Uber|Paytm|PhonePe|Spotify,9,22,D03314-A|D03314-B,0.18,High
U03315,Bangalore,UPI,4726.87,1972.23,Flipkart|Uber|Myntra|Netflix|Zomato,6,22,D03315-A|D03315-B,0.21,Medium
U03316,Hyderabad,NetBanking,2117.38,693.26,Hotstar|Myntra|PhonePe|Amazon|Zerodha,6,21,D03316-A|D03316-B,0.21,Medium
U03317,Delhi,Wallet,3201.88,2239.06,IRCTC|Myntra|BigBasket|Paytm|McDonalds,6,20,D03317-A|D03317-B,0.19,High
U03318,Ahmedabad,UPI,2253.6,1268.82,Swiggy|BigBasket|Uber|Flipkart|MakeMyTrip,6,19,D03318-A|D03318-B,0.04,Low
U03319,Chennai,Card,1122.6,504.03,Paytm|Myntra|Flipkart|Swiggy|PhonePe,11,23,D03319-A|D03319-B,0.07,Low
U03320,Delhi,UPI,2218.55,954.8,Swiggy|Amazon|Hotstar|Starbucks|Zomato,8,22,D03320-A|D03320-B,0.18,Low
U03321,Mumbai,NetBanking,4831.27,3195.79,Zomato|BigBasket|BookMyShow|Starbucks|Uber,9,23,D03321-A|D03321-B,0.21,Medium
U03322,Hyderabad,Card,2746.41,1466.37,BigBasket|Swiggy|Starbucks|Flipkart|Groww,7,23,D03322-A|D03322-B,0.05,High
U03323,Mumbai,Card,4308.74,1213.43,Swiggy|Myntra|Uber|McDonalds|Spotify,10,23,D03323-A|D03323-B,0.19,High
U03324,Kolkata,Wallet,3797.28,2451.2,McDonalds|Starbucks|IRCTC|PhonePe|Zomato,6,22,D03324-A|D03324-B,0.08,High
U03325,Ahmedabad,Wallet,4961.82,1116.94,Netflix|Spotify|McDonalds|Zerodha|BookMyShow,6,20,D03325-A|D03325-B,0.16,Low
U03326,Ahmedabad,Card,3642.41,961.51,Starbucks|Netflix|Zerodha|BookMyShow|Hotstar,10,21,D03326-A|D03326-B,0.2,High
U03327,Delhi,Wallet,2014.99,917.46,McDonalds|BigBasket|MakeMyTrip|Myntra|IRCTC,8,21,D03327-A|D03327-B,0.06,Medium
U03328,Chennai,NetBanking,2891.02,1505.72,McDonalds|MakeMyTrip|PhonePe|Spotify|BookMyShow,11,21,D03328-A|D03328-B,0.21,Low
U03329,Ahmedabad,UPI,362.21,209.56,MakeMyTrip|Starbucks|BookMyShow|Ola|PhonePe,7,22,D03329-A|D03329-B,0.16,Medium
U03330,Chennai,NetBanking,1606.18,818.66,Ola|IRCTC|Myntra|Swiggy|Amazon,6,21,D03330-A|D03330-B,0.18,Low
U03331,Kolkata,UPI,4339.04,2243.73,Ola|Flipkart|BookMyShow|Spotify|Groww,9,22,D03331-A|D03331-B,0.13,High
U03332,Bangalore,Card,1355.12,497.28,McDonalds|Spotify|Starbucks|Amazon|Zomato,11,22,D03332-A|D03332-B,0.13,Medium
U03333,Hyderabad,Wallet,4045.85,2415.77,Netflix|Groww|PhonePe|BookMyShow|BigBasket,11,22,D03333-A|D03333-B,0.1,High
U03334,Pune,NetBanking,4368.83,2326.73,Amazon|Starbucks|Hotstar|Flipkart|Swiggy,6,19,D03334-A|D03334-B,0.1,Low
U03335,Mumbai,Wallet,3116.61,993.07,MakeMyTrip|Uber|Spotify|Paytm|McDonalds,9,21,D03335-A|D03335-B,0.03,Medium
U03336,Delhi,UPI,1783.35,478.56,Myntra|BigBasket|Zomato|BookMyShow|Spotify,7,19,D03336-A|D03336-B,0.07,Medium
U03337,Pune,NetBanking,547.82,370.14,McDonalds|BookMyShow|Zomato|Zerodha|Spotify,11,20,D03337-A|D03337-B,0.02,Medium
U03338,Mumbai,Wallet,4766.03,1169.3,Groww|BigBasket|BookMyShow|Spotify|Netflix,9,21,D03338-A|D03338-B,0.21,Low
U03339,Delhi,Card,3726.95,802.22,Paytm|Groww|McDonalds|PhonePe|Uber,11,19,D03339-A|D03339-B,0.17,High
U03340,Ahmedabad,NetBanking,776.37,528.58,Myntra|Uber|Netflix|Ola|McDonalds,7,21,D03340-A|D03340-B,0.16,Medium
U03341,Ahmedabad,Wallet,558.49,277.2,Paytm|Uber|Myntra|Amazon|Swiggy,6,19,D03341-A|D03341-B,0.21,Medium
U03342,Pune,Wallet,645.2,221.52,Groww|Spotify|Uber|Paytm|Amazon,8,22,D03342-A|D03342-B,0.1,High
U03343,Hyderabad,NetBanking,3615.08,1106.73,Amazon|MakeMyTrip|Spotify|Myntra|Swiggy,9,23,D03343-A|D03343-B,0.16,Low
U03344,Hyderabad,NetBanking,4825.89,2073.24,PhonePe|Amazon|Ola|Zomato|BigBasket,9,20,D03344-A|D03344-B,0.14,Medium
U03345,Mumbai,Card,3691.75,1070.59,BigBasket|Ola|Zerodha|Zomato|IRCTC,8,20,D03345-A|D03345-B,0.17,High
U03346,Delhi,Wallet,4158.5,1967.69,Zerodha|Swiggy|Flipkart|Uber|BookMyShow,9,22,D03346-A|D03346-B,0.14,High
U03347,Hyderabad,Card,3076.64,1795.78,Netflix|Ola|Zomato|BookMyShow|Hotstar,8,23,D03347-A|D03347-B,0.17,High
U03348,Hyderabad,UPI,3219.48,1329.83,Zerodha|Spotify|Groww|Flipkart|Myntra,7,20,D03348-A|D03348-B,0.18,Medium
U03349,Pune,NetBanking,4781.08,1478.75,Uber|BookMyShow|PhonePe|Netflix|Flipkart,9,19,D03349-A|D03349-B,0.1,Low
U03350,Pune,NetBanking,2717.68,667.11,Myntra|Ola|Zerodha|Amazon|IRCTC,7,22,D03350-A|D03350-B,0.04,Low
U03351,Pune,Wallet,4571.35,3127.04,Groww|MakeMyTrip|Swiggy|Netflix|Amazon,11,19,D03351-A|D03351-B,0.08,Low
U03352,Bangalore,UPI,4779.42,2453.81,Uber|Zerodha|Groww|Netflix|Zomato,7,20,D03352-A|D03352-B,0.06,Low
U03353,Chennai,Card,4617.94,2378.05,Netflix|Ola|Zerodha|Starbucks|Paytm,11,20,D03353-A|D03353-B,0.17,High
U03354,Ahmedabad,UPI,2329.64,1377.97,Starbucks|Netflix|Myntra|Zerodha|Uber,6,23,D03354-A|D03354-B,0.03,High
U03355,Chennai,UPI,3215.96,896.66,BookMyShow|Flipkart|McDonalds|Paytm|PhonePe,6,23,D03355-A|D03355-B,0.18,High
U03356,Ahmedabad,Card,3203.77,736.52,PhonePe|McDonalds|Flipkart|Swiggy|Spotify,6,19,D03356-A|D03356-B,0.14,Low
U03357,Hyderabad,Wallet,3128.87,1768.77,IRCTC|Starbucks|Spotify|Amazon|Ola,6,22,D03357-A|D03357-B,0.24,Low
U03358,Chennai,NetBanking,2535.76,973.52,McDonalds|Zomato|Swiggy|Zerodha|Groww,10,21,D03358-A|D03358-B,0.18,Medium
U03359,Hyderabad,NetBanking,4660.68,3022.5,BigBasket|Starbucks|Zerodha|Swiggy|Groww,8,19,D03359-A|D03359-B,0.07,High
U03360,Kolkata,UPI,3893.66,1424.27,Ola|MakeMyTrip|Zomato|Zerodha|Uber,9,22,D03360-A|D03360-B,0.05,Medium
U03361,Delhi,Card,2601.18,1478.25,Spotify|Groww|Hotstar|Paytm|McDonalds,9,21,D03361-A|D03361-B,0.06,Medium
U03362,Ahmedabad,UPI,4120.42,1979.4,Ola|Swiggy|IRCTC|Zerodha|Starbucks,7,21,D03362-A|D03362-B,0.18,Low
U03363,Ahmedabad,UPI,1337.06,559.23,Ola|Uber|Amazon|Netflix|Swiggy,8,23,D03363-A|D03363-B,0.11,Low
U03364,Hyderabad,Card,1537.18,980.74,Spotify|Amazon|Flipkart|Netflix|PhonePe,6,21,D03364-A|D03364-B,0.2,Low
U03365,Bangalore,UPI,3131.51,1668.94,Zomato|Amazon|Hotstar|Spotify|Uber,11,22,D03365-A|D03365-B,0.06,Medium
U03366,Mumbai,UPI,4689.63,2019.82,McDonalds|Zomato|PhonePe|IRCTC|Myntra,9,21,D03366-A|D03366-B,0.05,High
U03367,Kolkata,Card,4753.68,2579.87,PhonePe|Ola|Spotify|MakeMyTrip|Amazon,6,23,D03367-A|D03367-B,0.22,Low
U03368,Kolkata,Wallet,2444.24,1376.08,Spotify|Zomato|Starbucks|Netflix|Amazon,9,22,D03368-A|D03368-B,0.04,Low
U03369,Pune,UPI,3594.69,1697.2,Ola|Groww|McDonalds|Amazon|PhonePe,11,21,D03369-A|D03369-B,0.06,Medium
U03370,Hyderabad,Wallet,4071.07,2277.71,PhonePe|BookMyShow|Uber|Spotify|BigBasket,8,21,D03370-A|D03370-B,0.06,Medium
U03371,Kolkata,UPI,2907.28,1069.68,Paytm|McDonalds|Spotify|Zomato|Swiggy,8,20,D03371-A|D03371-B,0.09,High
U03372,Delhi,Wallet,4706.45,2719.63,Flipkart|MakeMyTrip|McDonalds|Myntra|PhonePe,11,20,D03372-A|D03372-B,0.11,High
U03373,Mumbai,Wallet,4702.28,989.28,Zerodha|Myntra|Paytm|BigBasket|Amazon,6,21,D03373-A|D03373-B,0.15,Medium
U03374,Mumbai,NetBanking,3759.36,1810.75,Netflix|Swiggy|BigBasket|Zomato|Groww,6,21,D03374-A|D03374-B,0.15,Low
U03375,Kolkata,Wallet,4318.53,2437.9,BigBasket|Uber|Hotstar|Spotify|McDonalds,9,19,D03375-A|D03375-B,0.17,Medium
U03376,Delhi,Wallet,4084.93,1975.5,Spotify|BookMyShow|Groww|Paytm|MakeMyTrip,6,19,D03376-A|D03376-B,0.07,Low
U03377,Hyderabad,UPI,696.28,200.69,MakeMyTrip|Hotstar|Groww|PhonePe|McDonalds,9,19,D03377-A|D03377-B,0.06,Low
U03378,Pune,Card,1564.74,1000.91,Groww|Flipkart|BookMyShow|Uber|McDonalds,7,23,D03378-A|D03378-B,0.22,High
U03379,Chennai,NetBanking,1754.19,397.14,Hotstar|Zomato|Paytm|BigBasket|Amazon,9,21,D03379-A|D03379-B,0.21,High
U03380,Pune,NetBanking,2353.16,1497.87,MakeMyTrip|Groww|Uber|McDonalds|Spotify,9,20,D03380-A|D03380-B,0.03,High
U03381,Pune,UPI,3452.82,1927.35,Uber|Ola|Zomato|MakeMyTrip|Flipkart,6,19,D03381-A|D03381-B,0.22,Low
U03382,Ahmedabad,Card,2408.82,1405.45,Zerodha|Spotify|Groww|IRCTC|Zomato,9,21,D03382-A|D03382-B,0.11,Medium
U03383,Mumbai,UPI,2726.88,652.19,PhonePe|BigBasket|BookMyShow|Amazon|Spotify,10,19,D03383-A|D03383-B,0.25,High
U03384,Pune,Wallet,4549.42,2348.94,IRCTC|PhonePe|Flipkart|Myntra|Amazon,11,19,D03384-A|D03384-B,0.1,High
U03385,Ahmedabad,NetBanking,4480.4,2960.43,Netflix|Zerodha|MakeMyTrip|Myntra|Flipkart,8,19,D03385-A|D03385-B,0.09,Low
U03386,Kolkata,NetBanking,3489.52,873.73,Starbucks|Zomato|Flipkart|Myntra|IRCTC,8,19,D03386-A|D03386-B,0.13,High
U03387,Chennai,NetBanking,3679.4,1017.48,Groww|MakeMyTrip|McDonalds|Amazon|Flipkart,6,23,D03387-A|D03387-B,0.03,Low
U03388,Mumbai,UPI,539.06,160.66,PhonePe|Spotify|BigBasket|Paytm|Flipkart,9,19,D03388-A|D03388-B,0.18,High
U03389,Kolkata,UPI,1585.37,784.7,Swiggy|McDonalds|Zerodha|PhonePe|Spotify,8,22,D03389-A|D03389-B,0.25,Medium
U03390,Hyderabad,UPI,1704.56,907.4,BookMyShow|Swiggy|Zomato|Netflix|Paytm,8,20,D03390-A|D03390-B,0.18,High
U03391,Hyderabad,Wallet,2909.5,1977.86,Zomato|BigBasket|Netflix|Myntra|Hotstar,10,21,D03391-A|D03391-B,0.05,Medium
U03392,Ahmedabad,UPI,770.78,252.95,Uber|Amazon|Netflix|Flipkart|PhonePe,7,22,D03392-A|D03392-B,0.09,Medium
U03393,Kolkata,Wallet,4029.79,996.03,PhonePe|Amazon|Ola|Starbucks|Zomato,8,23,D03393-A|D03393-B,0.02,Low
U03394,Hyderabad,UPI,3372.79,752.87,Groww|Netflix|IRCTC|BookMyShow|McDonalds,11,21,D03394-A|D03394-B,0.14,High
U03395,Mumbai,NetBanking,2208.57,908.86,Hotstar|McDonalds|Groww|MakeMyTrip|Netflix,6,22,D03395-A|D03395-B,0.12,High
U03396,Ahmedabad,NetBanking,3203.75,1478.59,Zerodha|McDonalds|Flipkart|Spotify|Netflix,7,23,D03396-A|D03396-B,0.13,High
U03397,Mumbai,UPI,4049.81,1759.33,Starbucks|PhonePe|Myntra|Swiggy|Groww,9,19,D03397-A|D03397-B,0.18,Medium
